IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,23.81,,,16.77,,33.12,23.81 [16.77-33.12],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,MEX,Mexico,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,23.83,,,22.1,,25.54,23.83 [22.10-25.54],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CHL,Chile,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,24.32,,,22.12,,26.3,24.32 [22.12-26.30],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BGR,Bulgaria,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,24.33,,,23.28,,25.28,24.33 [23.28-25.28],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MNE,Montenegro,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,24.73,,,22.33,,28.17,24.73 [22.33-28.17],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SLV,El Salvador,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,24.86,,,16.98,,36.01,24.86 [16.98-36.01],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,24.97,,,21.51,,28.26,24.97 [21.51-28.26],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GEO,Georgia,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,25.07,,,18.32,,34.73,25.07 [18.32-34.73],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,GTM,Guatemala,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,25.34,,,18.97,,34.85,25.34 [18.97-34.85],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,25.35,,,22.81,,28.12,25.35 [22.81-28.12],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,POL,Poland,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,25.4,,,24.84,,25.95,25.40 [24.84-25.95],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,25.43,,,17.04,,36.47,25.43 [17.04-36.47],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,25.56,,,17.96,,37.65,25.56 [17.96-37.65],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SLV,El Salvador,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,26.06,,,17.19,,37.46,26.06 [17.19-37.46],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,26.11,,,20.34,,34.31,26.11 [20.34-34.31],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MNE,Montenegro,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,26.14,,,23.31,,28.82,26.14 [23.31-28.82],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,POL,Poland,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,26.66,,,26.04,,27.36,26.66 [26.04-27.36],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SRB,Serbia,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,26.94,,,24.59,,29.07,26.94 [24.59-29.07],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MNE,Montenegro,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,27.37,,,23.79,,32.02,27.37 [23.79-32.02],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,27.42,,,24.68,,30.24,27.42 [24.68-30.24],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PER,Peru,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,27.66,,,18.26,,38.24,27.66 [18.26-38.24],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SRB,Serbia,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,27.76,,,25.97,,29.35,27.76 [25.97-29.35],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,28.22,,,24.19,,32.69,28.22 [24.19-32.69],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,28.59,,,21.03,,37.7,28.59 [21.03-37.70],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PER,Peru,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,28.71,,,20.79,,40.17,28.71 [20.79-40.17],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,28.82,,,23.92,,33.43,28.82 [23.92-33.43],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SLV,El Salvador,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,28.92,,,19.28,,41.97,28.92 [19.28-41.97],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,GTM,Guatemala,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,28.92,,,24.9,,33.61,28.92 [24.90-33.61],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SRB,Serbia,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,29.14,,,26.91,,31.53,29.14 [26.91-31.53],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GEO,Georgia,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,29.24,,,22.34,,37.8,29.24 [22.34-37.80],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,29.4,,,24.22,,34.5,29.40 [24.22-34.50],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,30.41,,,27.22,,33.35,30.41 [27.22-33.35],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,30.9,,,28.38,,33.97,30.90 [28.38-33.97],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,30.95,,,28.27,,34.07,30.95 [28.27-34.07],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,31.36,,,21.82,,48.14,31.36 [21.82-48.14],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,31.79,,,29.07,,34.42,31.79 [29.07-34.42],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,31.86,,,17.27,,51.37,31.86 [17.27-51.37],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PER,Peru,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,32.95,,,28.61,,37.56,32.95 [28.61-37.56],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,33.05,,,18.17,,51.54,33.05 [18.17-51.54],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,34.65,,,23.27,,47.6,34.65 [23.27-47.60],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,35.66,,,20.55,,54.88,35.66 [20.55-54.88],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,36.58,,,33.15,,40.91,36.58 [33.15-40.91],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,37.08,,,17.22,,66.07,37.08 [17.22-66.07],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,37.85,,,22.28,,59.06,37.85 [22.28-59.06],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ARM,Armenia,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,38.28,,,26.98,,57.93,38.28 [26.98-57.93],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,39.43,,,33.25,,48.67,39.43 [33.25-48.67],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BHS,Bahamas,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,4.93,,,3.6,,6.77,4.93 [3.60-6.77],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,41.43,,,35.36,,48.97,41.43 [35.36-48.97],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,41.47,,,36.77,,48.16,41.47 [36.77-48.16],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,41.63,,,29.31,,60.56,41.63 [29.31-60.56],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,42.44,,,38.38,,46.59,42.44 [38.38-46.59],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,43.85,,,41.03,,47.09,43.85 [41.03-47.09],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ARM,Armenia,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,44.77,,,30.8,,66.94,44.77 [30.80-66.94],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,45.17,,,41.75,,48.63,45.17 [41.75-48.63],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,47.6,,,42.69,,53.87,47.60 [42.69-53.87],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,48.43,,,31.8,,68.18,48.43 [31.80-68.18],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BHS,Bahamas,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,5.28,,,3.31,,8.6,5.28 [3.31-8.60],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BHS,Bahamas,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,5.61,,,3.98,,8.49,5.61 [3.98-8.49],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,5.78,,,5.34,,6.23,5.78 [5.34-6.23],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IND,India,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,50.78,,,48.67,,52.63,50.78 [48.67-52.63],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,51.07,,,34.03,,74.36,51.07 [34.03-74.36],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,51.2,,,31.61,,78.61,51.20 [31.61-78.61],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ARM,Armenia,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,51.34,,,35.03,,74.88,51.34 [35.03-74.88],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,52,,,36.31,,72.47,52.00 [36.31-72.47],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,53.87,,,41.02,,69.74,53.87 [41.02-69.74],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,54.87,,,34.58,,84.41,54.87 [34.58-84.41],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,55.01,,,49.03,,60.77,55.01 [49.03-60.77],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IND,India,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,55.43,,,52.98,,57.96,55.43 [52.98-57.96],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,56.87,,,43.18,,74.19,56.87 [43.18-74.19],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,58.23,,,39.49,,91.42,58.23 [39.49-91.42],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.13,,,5.73,,6.5,6.13 [5.73-6.50],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CAN,Canada,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.13,,,5.95,,6.35,6.13 [5.95-6.35],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.37,,,5.5,,7.23,6.37 [5.50-7.23],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.73,,,6.3,,7.18,6.73 [6.30-7.18],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.76,,,6.01,,7.66,6.76 [6.01-7.66],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.98,,,6.29,,7.63,6.98 [6.29-7.63],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IND,India,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,61.69,,,59.5,,64.63,61.69 [59.50-64.63],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,61.86,,,45.37,,80.94,61.86 [45.37-80.94],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,62.62,,,42.64,,93.35,62.62 [42.64-93.35],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TJK,Tajikistan,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,67.42,,,43.05,,99.54,67.42 [43.05-99.54],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2012,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7,,,4.54,,10.06,7.00 [4.54-10.06],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.01,,,6.67,,7.38,7.01 [6.67-7.38],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.05,,,6.66,,7.59,7.05 [6.66-7.59],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.19,,,4.71,,10.27,7.19 [4.71-10.27],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CAN,Canada,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.34,,,7.13,,7.6,7.34 [7.13-7.60],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.51,,,5.57,,10.78,7.51 [5.57-10.78],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.6,,,6.87,,8.42,7.60 [6.87-8.42],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2012,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.61,,,6.86,,8.44,7.61 [6.86-8.44],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,7.76,,,7.14,,8.55,7.76 [7.14-8.55],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2012,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,7.78,,,7.22,,8.36,7.78 [7.22-8.36],,,EN,2022-08-11T23:00:00.000Z
